sim.id,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,aidsstage.final,aidsstage.start,birth.boygirlratio,birth.pregnancyduration.dist.fixed.value,birth.pregnancyduration.dist.type,chronicstage.acutestagetime,conception.alpha_ageman,conception.alpha_agewoman,conception.alpha_base,conception.alpha_wsf,conception.beta,conception.t_max,conception.wsf.dist.fixed.value,conception.wsf.dist.type,debut.debutage,diagnosis.agefactor,diagnosis.baseline,diagnosis.beta,diagnosis.diagpartnersfactor,diagnosis.genderfactor,diagnosis.isdiagnosedfactor,diagnosis.t_max,dissolution.Dp,dissolution.alpha_0,dissolution.alpha_1,dissolution.alpha_2,dissolution.alpha_3,dissolution.alpha_4,dissolution.alpha_5,dissolution.beta,dissolution.t_max,dropout.interval.dist.type,dropout.interval.dist.uniform.max,dropout.interval.dist.uniform.min,formation.hazard.agegapry.baseline,formation.hazard.agegapry.beta,formation.hazard.agegapry.distance,formation.hazard.agegapry.eagerness_diff,formation.hazard.agegapry.eagerness_sum,formation.hazard.agegapry.gap_agescale_man,formation.hazard.agegapry.gap_agescale_woman,formation.hazard.agegapry.gap_factor_man_age,formation.hazard.agegapry.gap_factor_man_const,formation.hazard.agegapry.gap_factor_man_exp,formation.hazard.agegapry.gap_factor_woman_age,formation.hazard.agegapry.gap_factor_woman_const,formation.hazard.agegapry.gap_factor_woman_exp,formation.hazard.agegapry.maxageref.diff,formation.hazard.agegapry.meanage,formation.hazard.agegapry.numrel_diff,formation.hazard.agegapry.numrel_man,formation.hazard.agegapry.numrel_scale_man,formation.hazard.agegapry.numrel_scale_woman,formation.hazard.agegapry.numrel_woman,formation.hazard.agegapry.t_max,formation.hazard.type,hivseed.age.max,hivseed.age.min,hivseed.amount,hivseed.gender,hivseed.stop.short,hivseed.time,hivseed.type,intervention.baseconfigname,intervention.enabled,intervention.fileids,intervention.times,monitoring.cd4.threshold,monitoring.fraction.log_viralload,monitoring.interval.piecewise.cd4s,monitoring.interval.piecewise.left,monitoring.interval.piecewise.right,monitoring.interval.piecewise.times,mortality.aids.survtime.C,mortality.aids.survtime.k,mortality.normal.weibull.genderdiff,mortality.normal.weibull.scale,mortality.normal.weibull.shape,periodiclogging.interval,periodiclogging.starttime,person.agegap.man.dist.normal.max,person.agegap.man.dist.normal.min,person.agegap.man.dist.normal.mu,person.agegap.man.dist.normal.sigma,person.agegap.man.dist.type,person.agegap.woman.dist.normal.max,person.agegap.woman.dist.normal.min,person.agegap.woman.dist.normal.mu,person.agegap.woman.dist.normal.sigma,person.agegap.woman.dist.type,person.art.accept.threshold.dist.fixed.value,person.art.accept.threshold.dist.type,person.cd4.end.dist.type,person.cd4.end.dist.uniform.max,person.cd4.end.dist.uniform.min,person.cd4.start.dist.type,person.cd4.start.dist.uniform.max,person.cd4.start.dist.uniform.min,person.eagerness.dist.gamma.a,person.eagerness.dist.gamma.b,person.eagerness.dist.type,person.geo.dist2d.fixed.xvalue,person.geo.dist2d.fixed.yvalue,person.geo.dist2d.type,person.survtime.logoffset.dist.fixed.value,person.survtime.logoffset.dist.type,person.vsp.maxvalue,person.vsp.model.logdist2d.dist2d.binormalsymm.max,person.vsp.model.logdist2d.dist2d.binormalsymm.mean,person.vsp.model.logdist2d.dist2d.binormalsymm.min,person.vsp.model.logdist2d.dist2d.binormalsymm.rho,person.vsp.model.logdist2d.dist2d.binormalsymm.sigma,person.vsp.model.logdist2d.dist2d.type,person.vsp.model.logdist2d.usealternativeseeddist,person.vsp.model.type,person.vsp.toacute.x,person.vsp.toaids.x,person.vsp.tofinalaids.x,population.coarsemap.subdivx,population.coarsemap.subdivy,population.eyecap.fraction,population.maxevents,population.nummen,population.numwomen,population.simtime,relocation.enabled,syncpopstats.interval,syncrefyear.interval,transmission.maxageref.diff,transmission.param.a,transmission.param.b,transmission.param.c,transmission.param.d1,transmission.param.d2,transmission.param.f1,transmission.param.f2,growth.rate,median.AD,Q1.AD,Q3.AD,prev.15.25,prev.25.50,ART.cov.15.50,incid.wom.15.30,frac.degreeGT1.wom.15.30
2770,0.342292718,0.306888827,0.958789587,0.845696267,0.976923403,0.238995131,0.996953055,0.900858953,0.443487967,0.742081463,0.5,1.25,0.497512438,0.734246575,fixed,0.25,0,0,-1.298904992,0,0,200,0,fixed,14,0,-100,0,0,0,0,200,0,-0.52,0,0,0,-0.05,0,0,200,uniform,10,0.25,0.1,0,0,-0.00230766,0.1,0.23,0.1,0,0,-1.237105356,0,0,-1.237105356,1,0,0,-0.316025226,0,0,-0.316025226,200,agegapry,30,20,20,any,yes,10,amount,simpact-cyan-2016-10-15-07-58-37_9000_yUJI3FJB-interventionconfig_%.txt,yes,"1,2,3,4","27.0,30.0,33.0,36.0",0.01,0.7,"200,350",0.16666,0.5,"0.25,0.25",1325,-0.49,0,65,5,1,-1,Inf,#NAME?,3.987812218,1.16523195,normal,Inf,#NAME?,3.603435812,1.613122195,normal,0.5,fixed,uniform,100,0,uniform,1300,700,0.750356164,21.87888546,gamma,0,0,fixed,0,fixed,1000000000,8,4,1,0.33,1,binormalsymm,no,logdist2d,10,7,12,20,20,0.2,80000,500,500,40,no,-1,1,1,-1.0352239,-89.339994,0.4948478,0,0,1.609437912,-0.112661313,-0.000709987,7.227918645,5.883,9.059,0,0.01986755,0.142857143,0,0.189189189
2771,0.401636031,0.252673292,0.028988538,0.368199764,0.541999716,0.967219625,0.092043192,0.106723618,0.421861679,0.734768522,0.5,1.25,0.497512438,0.734246575,fixed,0.25,0,0,-3.530427508,0,0,200,0,fixed,14,0,-100,0,0,0,0,200,0,-0.52,0,0,0,-0.05,0,0,200,uniform,10,0.25,0.1,0,0,-0.045800028,0.1,0.23,0.1,0,0,-0.436058412,0,0,-0.436058412,1,0,0,-0.984520331,0,0,-0.984520331,200,agegapry,30,20,20,any,yes,10,amount,simpact-cyan-2016-10-15-07-58-37_9000_yUJI3FJB-interventionconfig_%.txt,yes,"1,2,3,4","27.0,30.0,33.0,36.0",0.01,0.7,"200,350",0.16666,0.5,"0.25,0.25",1325,-0.49,0,65,5,1,-1,Inf,#NAME?,0.368172769,1.132792518,normal,Inf,#NAME?,0.426894473,1.602152783,normal,0.5,fixed,uniform,100,0,uniform,1300,700,0.863108458,18.89703107,gamma,0,0,fixed,0,fixed,1000000000,8,4,1,0.33,1,binormalsymm,no,logdist2d,10,7,12,20,20,0.2,80000,500,500,40,no,-1,1,1,-1.0352239,-89.339994,0.4948478,0,0,1.609437912,-0.112661313,-0.01809016,4.490590019,2.408,5.646,0,0.02173913,0.3125,0,0.3125
2772,0.642828502,0.391084677,0.132047195,0.434377532,0.360954329,0.231030284,0.770672062,0.338779797,0.518683402,0.156186312,0.5,1.25,0.497512438,0.734246575,fixed,0.25,0,0,-3.283086731,0,0,200,0,fixed,14,0,-100,0,0,0,0,200,0,-0.52,0,0,0,-0.05,0,0,200,uniform,10,0.25,0.1,0,0,-0.063904567,0.1,0.23,0.1,0,0,-1.245866687,0,0,-1.245866687,1,0,0,-0.891871455,0,0,-0.891871455,200,agegapry,30,20,20,any,yes,10,amount,simpact-cyan-2016-10-15-07-58-37_9000_yUJI3FJB-interventionconfig_%.txt,yes,"1,2,3,4","27.0,30.0,33.0,36.0",0.01,0.7,"200,350",0.16666,0.5,"0.25,0.25",1325,-0.49,0,65,5,1,-1,Inf,#NAME?,3.082688249,1.278025103,normal,Inf,#NAME?,1.355119186,0.734279468,normal,0.5,fixed,uniform,100,0,uniform,1300,700,1.321374153,26.50965726,gamma,0,0,fixed,0,fixed,1000000000,8,4,1,0.33,1,binormalsymm,no,logdist2d,10,7,12,20,20,0.2,80000,500,500,40,no,-1,1,1,-1.0352239,-89.339994,0.4948478,0,0,1.609437912,-0.112661313,-0.02104118,6.681179834,5.591,8.186,0,0,0.2,0,0.75
2773,0.694427801,0.091966729,0.956190579,0.691373999,0.716849679,0.656350267,0.114565384,0.395315785,0.891555249,0.692828966,0.5,1.25,0.497512438,0.734246575,fixed,0.25,0,0,-1.30514261,0,0,200,0,fixed,14,0,-100,0,0,0,0,200,0,-0.52,0,0,0,-0.05,0,0,200,uniform,10,0.25,0.1,0,0,-0.028315032,0.1,0.23,0.1,0,0,-0.778014706,0,0,-0.778014706,1,0,0,-0.532076402,0,0,-0.532076402,200,agegapry,30,20,20,any,yes,10,amount,simpact-cyan-2016-10-15-07-58-37_9000_yUJI3FJB-interventionconfig_%.txt,yes,"1,2,3,4","27.0,30.0,33.0,36.0",0.01,0.7,"200,350",0.16666,0.5,"0.25,0.25",1325,-0.49,0,65,5,1,-1,Inf,#NAME?,0.458261536,1.837332873,normal,Inf,#NAME?,1.581263141,1.539243449,normal,0.5,fixed,uniform,100,0,uniform,1300,700,1.419412822,10.05817008,gamma,0,0,fixed,0,fixed,1000000000,8,4,1,0.33,1,binormalsymm,no,logdist2d,10,7,12,20,20,0.2,80000,500,500,40,no,-1,1,1,-1.0352239,-89.339994,0.4948478,0,0,1.609437912,-0.112661313,0.009289089,3.852534137,2.239,5.619,0,0.010989011,0.285714286,0,0.308823529
2774,0.028751337,0.511898893,0.662577441,0.709764943,0.801318103,0.685363691,0.75201742,0.575219448,0.884028141,0.301234409,0.5,1.25,0.497512438,0.734246575,fixed,0.25,0,0,-2.009814142,0,0,200,0,fixed,14,0,-100,0,0,0,0,200,0,-0.52,0,0,0,-0.05,0,0,200,uniform,10,0.25,0.1,0,0,-0.01986819,0.1,0.23,0.1,0,0,-0.74609994,0,0,-0.74609994,1,0,0,-0.50632908,0,0,-0.50632908,200,agegapry,30,20,20,any,yes,10,amount,simpact-cyan-2016-10-15-07-58-37_9000_yUJI3FJB-interventionconfig_%.txt,yes,"1,2,3,4","27.0,30.0,33.0,36.0",0.01,0.7,"200,350",0.16666,0.5,"0.25,0.25",1325,-0.49,0,65,5,1,-1,Inf,#NAME?,3.008069678,1.826042212,normal,Inf,#NAME?,2.300877794,0.951851613,normal,0.5,fixed,uniform,100,0,uniform,1300,700,0.154627541,33.1544391,gamma,0,0,fixed,0,fixed,1000000000,8,4,1,0.33,1,binormalsymm,no,logdist2d,10,7,12,20,20,0.2,80000,500,500,40,no,-1,1,1,-1.0352239,-89.339994,0.4948478,0,0,1.609437912,-0.112661313,-0.019962692,NA,NA,NA,0,0.026086957,0.222222222,0,NA
2775,0.90709175,0.474288143,0.105782834,0.749963237,0.420987645,0.552991011,0.086037149,0.441098437,0.802657262,0.485406828,0.5,1.25,0.497512438,0.734246575,fixed,0.25,0,0,-3.346121199,0,0,200,0,fixed,14,0,-100,0,0,0,0,200,0,-0.52,0,0,0,-0.05,0,0,200,uniform,10,0.25,0.1,0,0,-0.057901236,0.1,0.23,0.1,0,0,-0.891709888,0,0,-0.891709888,1,0,0,-0.450051469,0,0,-0.450051469,200,agegapry,30,20,20,any,yes,10,amount,simpact-cyan-2016-10-15-07-58-37_9000_yUJI3FJB-interventionconfig_%.txt,yes,"1,2,3,4","27.0,30.0,33.0,36.0",0.01,0.7,"200,350",0.16666,0.5,"0.25,0.25",1325,-0.49,0,65,5,1,-1,Inf,#NAME?,0.344148594,1.703985893,normal,Inf,#NAME?,1.764393747,1.228110242,normal,0.5,fixed,uniform,100,0,uniform,1300,700,1.823474325,31.08584788,gamma,0,0,fixed,0,fixed,1000000000,8,4,1,0.33,1,binormalsymm,no,logdist2d,10,7,12,20,20,0.2,80000,500,500,40,no,-1,1,1,-1.0352239,-89.339994,0.4948478,0,0,1.609437912,-0.112661313,0.009289089,3.379706102,1.786,4.889,0.502590674,0.714285714,0.22107438,0.207032919,0.714285714
2776,0.37407086,0.780234472,0.879316173,0.132859257,0.26081255,0.722359103,0.655334472,0.517301534,0.578195529,0.220200071,0.5,1.25,0.497512438,0.734246575,fixed,0.25,0,0,-1.489641184,0,0,200,0,fixed,14,0,-100,0,0,0,0,200,0,-0.52,0,0,0,-0.05,0,0,200,uniform,10,0.25,0.1,0,0,-0.073918745,0.1,0.23,0.1,0,0,-0.705404987,0,0,-0.705404987,1,0,0,-1.31399704,0,0,-1.31399704,200,agegapry,30,20,20,any,yes,10,amount,simpact-cyan-2016-10-15-07-58-37_9000_yUJI3FJB-interventionconfig_%.txt,yes,"1,2,3,4","27.0,30.0,33.0,36.0",0.01,0.7,"200,350",0.16666,0.5,"0.25,0.25",1325,-0.49,0,65,5,1,-1,Inf,#NAME?,2.621337887,1.367293293,normal,Inf,#NAME?,2.069206135,0.830300107,normal,0.5,fixed,uniform,100,0,uniform,1300,700,0.810734635,47.91289595,gamma,0,0,fixed,0,fixed,1000000000,8,4,1,0.33,1,binormalsymm,no,logdist2d,10,7,12,20,20,0.2,80000,500,500,40,no,-1,1,1,-1.0352239,-89.339994,0.4948478,0,0,1.609437912,-0.112661313,0.025980402,4.019487643,2.181,5.852,0.116607774,0.230496454,0.210300429,0.042519685,0.403669725
2777,0.235491223,0.980949472,0.744410697,0.118586801,0.754379952,0.498965904,0.703551195,0.721917834,0.297721456,0.681241262,0.5,1.25,0.497512438,0.734246575,fixed,0.25,0,0,-1.813414327,0,0,200,0,fixed,14,0,-100,0,0,0,0,200,0,-0.52,0,0,0,-0.05,0,0,200,uniform,10,0.25,0.1,0,0,-0.024562005,0.1,0.23,0.1,0,0,-0.951137505,0,0,-0.951137505,1,0,0,-1.333978478,0,0,-1.333978478,200,agegapry,30,20,20,any,yes,10,amount,simpact-cyan-2016-10-15-07-58-37_9000_yUJI3FJB-interventionconfig_%.txt,yes,"1,2,3,4","27.0,30.0,33.0,36.0",0.01,0.7,"200,350",0.16666,0.5,"0.25,0.25",1325,-0.49,0,65,5,1,-1,Inf,#NAME?,2.814204779,0.946582184,normal,Inf,#NAME?,2.887671335,1.521861894,normal,0.5,fixed,uniform,100,0,uniform,1300,700,0.547433323,58.95222096,gamma,0,0,fixed,0,fixed,1000000000,8,4,1,0.33,1,binormalsymm,no,logdist2d,10,7,12,20,20,0.2,80000,500,500,40,no,-1,1,1,-1.0352239,-89.339994,0.4948478,0,0,1.609437912,-0.112661313,0.021709005,5.684621015,3.133,7.159,0,0.05033557,0.25,0.000763211,0.517857143
2778,0.222884078,0.155430516,0.664022304,0.007274777,0.996041027,0.632651589,0.844912927,0.869256083,0.801345405,0.534761712,0.5,1.25,0.497512438,0.734246575,fixed,0.25,0,0,-2.00634647,0,0,200,0,fixed,14,0,-100,0,0,0,0,200,0,-0.52,0,0,0,-0.05,0,0,200,uniform,10,0.25,0.1,0,0,-0.000395897,0.1,0.23,0.1,0,0,-0.804083252,0,0,-0.804083252,1,0,0,-1.489815312,0,0,-1.489815312,200,agegapry,30,20,20,any,yes,10,amount,simpact-cyan-2016-10-15-07-58-37_9000_yUJI3FJB-interventionconfig_%.txt,yes,"1,2,3,4","27.0,30.0,33.0,36.0",0.01,0.7,"200,350",0.16666,0.5,"0.25,0.25",1325,-0.49,0,65,5,1,-1,Inf,#NAME?,3.379651708,1.702018108,normal,Inf,#NAME?,3.477024333,1.302142568,normal,0.5,fixed,uniform,100,0,uniform,1300,700,0.523479747,13.54867838,gamma,0,0,fixed,0,fixed,1000000000,8,4,1,0.33,1,binormalsymm,no,logdist2d,10,7,12,20,20,0.2,80000,500,500,40,no,-1,1,1,-1.0352239,-89.339994,0.4948478,0,0,1.609437912,-0.112661313,-0.020411135,7.727138883,7.448,8.714,0,0.008333333,0.2,0,0.333333333
2779,0.100773499,0.917279288,0.896237688,0.213077294,0.631357526,0.153551322,0.925874974,0.304610464,0.03366043,0.818108383,0.5,1.25,0.497512438,0.734246575,fixed,0.25,0,0,-1.449029549,0,0,200,0,fixed,14,0,-100,0,0,0,0,200,0,-0.52,0,0,0,-0.05,0,0,200,uniform,10,0.25,0.1,0,0,-0.036864247,0.1,0.23,0.1,0,0,-1.331093546,0,0,-1.331093546,1,0,0,-1.201691788,0,0,-1.201691788,200,agegapry,30,20,20,any,yes,10,amount,simpact-cyan-2016-10-15-07-58-37_9000_yUJI3FJB-interventionconfig_%.txt,yes,"1,2,3,4","27.0,30.0,33.0,36.0",0.01,0.7,"200,350",0.16666,0.5,"0.25,0.25",1325,-0.49,0,65,5,1,-1,Inf,#NAME?,3.703499897,0.550490646,normal,Inf,#NAME?,1.218441854,1.727162575,normal,0.5,fixed,uniform,100,0,uniform,1300,700,0.291469649,55.45036085,gamma,0,0,fixed,0,fixed,1000000000,8,4,1,0.33,1,binormalsymm,no,logdist2d,10,7,12,20,20,0.2,80000,500,500,40,no,-1,1,1,-1.0352239,-89.339994,0.4948478,0,0,1.609437912,-0.112661313,-0.01941322,6.268575465,3.608,9.279,0,0,0.25,0,0.285714286
2780,0.28686102,0.875383112,0.770427538,0.82992425,0.481886673,0.418657923,0.696858379,0.170611638,0.718457691,0.368544183,0.5,1.25,0.497512438,0.734246575,fixed,0.25,0,0,-1.750973908,0,0,200,0,fixed,14,0,-100,0,0,0,0,200,0,-0.52,0,0,0,-0.05,0,0,200,uniform,10,0.25,0.1,0,0,-0.051811333,0.1,0.23,0.1,0,0,-1.039476285,0,0,-1.039476285,1,0,0,-0.33810605,0,0,-0.33810605,200,agegapry,30,20,20,any,yes,10,amount,simpact-cyan-2016-10-15-07-58-37_9000_yUJI3FJB-interventionconfig_%.txt,yes,"1,2,3,4","27.0,30.0,33.0,36.0",0.01,0.7,"200,350",0.16666,0.5,"0.25,0.25",1325,-0.49,0,65,5,1,-1,Inf,#NAME?,2.787433517,1.577686537,normal,Inf,#NAME?,0.682446551,1.052816274,normal,0.5,fixed,uniform,100,0,uniform,1300,700,0.645035938,53.14607115,gamma,0,0,fixed,0,fixed,1000000000,8,4,1,0.33,1,binormalsymm,no,logdist2d,10,7,12,20,20,0.2,80000,500,500,40,no,-1,1,1,-1.0352239,-89.339994,0.4948478,0,0,1.609437912,-0.112661313,0.014471451,3.651188333,1.789,5.653,0.21319797,0.396135266,0.239215686,0.118090201,0.357142857
2781,0.072605191,0.604437116,0.452830559,0.112053659,0.590335931,0.889363509,0.517599668,0.256015251,0.255873657,0.054660097,0.5,1.25,0.497512438,0.734246575,fixed,0.25,0,0,-2.513206659,0,0,200,0,fixed,14,0,-100,0,0,0,0,200,0,-0.52,0,0,0,-0.05,0,0,200,uniform,10,0.25,0.1,0,0,-0.040966407,0.1,0.23,0.1,0,0,-0.52170014,0,0,-0.52170014,1,0,0,-1.343124877,0,0,-1.343124877,200,agegapry,30,20,20,any,yes,10,amount,simpact-cyan-2016-10-15-07-58-37_9000_yUJI3FJB-interventionconfig_%.txt,yes,"1,2,3,4","27.0,30.0,33.0,36.0",0.01,0.7,"200,350",0.16666,0.5,"0.25,0.25",1325,-0.49,0,65,5,1,-1,Inf,#NAME?,2.070398673,0.883810486,normal,Inf,#NAME?,1.024061006,0.581990145,normal,0.5,fixed,uniform,100,0,uniform,1300,700,0.237949863,38.24404136,gamma,0,0,fixed,0,fixed,1000000000,8,4,1,0.33,1,binormalsymm,no,logdist2d,10,7,12,20,20,0.2,80000,500,500,40,no,-1,1,1,-1.0352239,-89.339994,0.4948478,0,0,1.609437912,-0.112661313,-0.016396285,7.139458808,6.237,8.118,0,0.023076923,0.5,0,0.166666667
2782,0.492879882,0.370532697,0.040662717,0.651446454,0.322067592,0.011237195,0.561787149,0.235764733,0.846930153,0.986897644,0.5,1.25,0.497512438,0.734246575,fixed,0.25,0,0,-3.50240948,0,0,200,0,fixed,14,0,-100,0,0,0,0,200,0,-0.52,0,0,0,-0.05,0,0,200,uniform,10,0.25,0.1,0,0,-0.067793241,0.1,0.23,0.1,0,0,-1.487639086,0,0,-1.487639086,1,0,0,-0.587974964,0,0,-0.587974964,200,agegapry,30,20,20,any,yes,10,amount,simpact-cyan-2016-10-15-07-58-37_9000_yUJI3FJB-interventionconfig_%.txt,yes,"1,2,3,4","27.0,30.0,33.0,36.0",0.01,0.7,"200,350",0.16666,0.5,"0.25,0.25",1325,-0.49,0,65,5,1,-1,Inf,#NAME?,2.247148595,1.77039523,normal,Inf,#NAME?,0.943058932,1.980346466,normal,0.5,fixed,uniform,100,0,uniform,1300,700,1.036471776,25.37929836,gamma,0,0,fixed,0,fixed,1000000000,8,4,1,0.33,1,binormalsymm,no,logdist2d,10,7,12,20,20,0.2,80000,500,500,40,no,-1,1,1,-1.0352239,-89.339994,0.4948478,0,0,1.609437912,-0.112661313,-0.026750621,6.411130349,6.411,6.411,0,0.034883721,0.25,0,0
2783,0.099937108,0.309822523,0.274274717,0.450746317,0.308813096,0.942944914,0.426737295,0.479160935,0.194824399,0.080049049,0.5,1.25,0.497512438,0.734246575,fixed,0.25,0,0,-2.941740679,0,0,200,0,fixed,14,0,-100,0,0,0,0,200,0,-0.52,0,0,0,-0.05,0,0,200,uniform,10,0.25,0.1,0,0,-0.06911869,0.1,0.23,0.1,0,0,-0.462760595,0,0,-0.462760595,1,0,0,-0.868955157,0,0,-0.868955157,200,agegapry,30,20,20,any,yes,10,amount,simpact-cyan-2016-10-15-07-58-37_9000_yUJI3FJB-interventionconfig_%.txt,yes,"1,2,3,4","27.0,30.0,33.0,36.0",0.01,0.7,"200,350",0.16666,0.5,"0.25,0.25",1325,-0.49,0,65,5,1,-1,Inf,#NAME?,1.70694918,0.792236599,normal,Inf,#NAME?,1.916643739,0.620073574,normal,0.5,fixed,uniform,100,0,uniform,1300,700,0.289880505,22.04023876,gamma,0,0,fixed,0,fixed,1000000000,8,4,1,0.33,1,binormalsymm,no,logdist2d,10,7,12,20,20,0.2,80000,500,500,40,no,-1,1,1,-1.0352239,-89.339994,0.4948478,0,0,1.609437912,-0.112661313,-0.024321527,NA,NA,NA,0,0.01010101,0,0,NA
2784,0.049407682,0.533381148,0.371716475,0.88661891,0.377955882,0.286811741,0.521005824,0.019039522,0.191573598,0.722031597,0.5,1.25,0.497512438,0.734246575,fixed,0.25,0,0,-2.707880459,0,0,200,0,fixed,14,0,-100,0,0,0,0,200,0,-0.52,0,0,0,-0.05,0,0,200,uniform,10,0.25,0.1,0,0,-0.062204412,0.1,0.23,0.1,0,0,-1.184507085,0,0,-1.184507085,1,0,0,-0.258733525,0,0,-0.258733525,200,agegapry,30,20,20,any,yes,10,amount,simpact-cyan-2016-10-15-07-58-37_9000_yUJI3FJB-interventionconfig_%.txt,yes,"1,2,3,4","27.0,30.0,33.0,36.0",0.01,0.7,"200,350",0.16666,0.5,"0.25,0.25",1325,-0.49,0,65,5,1,-1,Inf,#NAME?,2.084023298,0.787360397,normal,Inf,#NAME?,0.076158088,1.583047395,normal,0.5,fixed,uniform,100,0,uniform,1300,700,0.193874597,34.33596313,gamma,0,0,fixed,0,fixed,1000000000,8,4,1,0.33,1,binormalsymm,no,logdist2d,10,7,12,20,20,0.2,80000,500,500,40,no,-1,1,1,-1.0352239,-89.339994,0.4948478,0,0,1.609437912,-0.112661313,-0.026677841,NA,NA,NA,0,0.025862069,0.4,0,NA
2785,0.974079161,0.677836312,0.865884601,0.909148348,0.710864485,0.528512655,0.111530453,0.527919903,0.830364216,0.567033847,0.5,1.25,0.497512438,0.734246575,fixed,0.25,0,0,-1.521876957,0,0,200,0,fixed,14,0,-100,0,0,0,0,200,0,-0.52,0,0,0,-0.05,0,0,200,uniform,10,0.25,0.1,0,0,-0.028913551,0.1,0.23,0.1,0,0,-0.918636079,0,0,-0.918636079,1,0,0,-0.227192313,0,0,-0.227192313,200,agegapry,30,20,20,any,yes,10,amount,simpact-cyan-2016-10-15-07-58-37_9000_yUJI3FJB-interventionconfig_%.txt,yes,"1,2,3,4","27.0,30.0,33.0,36.0",0.01,0.7,"200,350",0.16666,0.5,"0.25,0.25",1325,-0.49,0,65,5,1,-1,Inf,#NAME?,0.446121812,1.745546324,normal,Inf,#NAME?,2.111679614,1.350550771,normal,0.5,fixed,uniform,100,0,uniform,1300,700,1.950750405,42.28099716,gamma,0,0,fixed,0,fixed,1000000000,8,4,1,0.33,1,binormalsymm,no,logdist2d,10,7,12,20,20,0.2,80000,500,500,40,no,-1,1,1,-1.0352239,-89.339994,0.4948478,0,0,1.609437912,-0.112661313,NA,NA,NA,NA,NA,NA,NA,NA,NA
2786,0.065328993,0.337257411,0.815604896,0.280720627,0.134339319,0.700179375,0.450284469,0.15956945,0.119157778,0.434767648,0.5,1.25,0.497512438,0.734246575,fixed,0.25,0,0,-1.642548251,0,0,200,0,fixed,14,0,-100,0,0,0,0,200,0,-0.52,0,0,0,-0.05,0,0,200,uniform,10,0.25,0.1,0,0,-0.086566068,0.1,0.23,0.1,0,0,-0.729802687,0,0,-0.729802687,1,0,0,-1.106991122,0,0,-1.106991122,200,agegapry,30,20,20,any,yes,10,amount,simpact-cyan-2016-10-15-07-58-37_9000_yUJI3FJB-interventionconfig_%.txt,yes,"1,2,3,4","27.0,30.0,33.0,36.0",0.01,0.7,"200,350",0.16666,0.5,"0.25,0.25",1325,-0.49,0,65,5,1,-1,Inf,#NAME?,1.801137876,0.678736667,normal,Inf,#NAME?,0.638277802,1.152151471,normal,0.5,fixed,uniform,100,0,uniform,1300,700,0.224125086,23.54915761,gamma,0,0,fixed,0,fixed,1000000000,8,4,1,0.33,1,binormalsymm,no,logdist2d,10,7,12,20,20,0.2,80000,500,500,40,no,-1,1,1,-1.0352239,-89.339994,0.4948478,0,0,1.609437912,-0.112661313,-0.025333811,NA,NA,NA,0,0.018181818,0.5,0,NA
2787,0.934939912,0.440217354,0.512410801,0.698384651,0.890165329,0.432603124,0.601991,0.488527751,0.107853493,0.906982033,0.5,1.25,0.497512438,0.734246575,fixed,0.25,0,0,-2.370214077,0,0,200,0,fixed,14,0,-100,0,0,0,0,200,0,-0.52,0,0,0,-0.05,0,0,200,uniform,10,0.25,0.1,0,0,-0.010983467,0.1,0.23,0.1,0,0,-1.024136563,0,0,-1.024136563,1,0,0,-0.522261489,0,0,-0.522261489,200,agegapry,30,20,20,any,yes,10,amount,simpact-cyan-2016-10-15-07-58-37_9000_yUJI3FJB-interventionconfig_%.txt,yes,"1,2,3,4","27.0,30.0,33.0,36.0",0.01,0.7,"200,350",0.16666,0.5,"0.25,0.25",1325,-0.49,0,65,5,1,-1,Inf,#NAME?,2.407964,0.66178024,normal,Inf,#NAME?,1.954111005,1.86047305,normal,0.5,fixed,uniform,100,0,uniform,1300,700,1.876385833,29.21195449,gamma,0,0,fixed,0,fixed,1000000000,8,4,1,0.33,1,binormalsymm,no,logdist2d,10,7,12,20,20,0.2,80000,500,500,40,no,-1,1,1,-1.0352239,-89.339994,0.4948478,0,0,1.609437912,-0.112661313,0.029688462,4.419827875,2.444,6.219,0.398255814,0.803088803,0.247354497,0.339053396,0.4375
2788,0.267933079,0.890555731,0.10127213,0.280458872,0.544029147,0.046329052,0.805651519,0.986584437,0.736765889,0.725246192,0.5,1.25,0.497512438,0.734246575,fixed,0.25,0,0,-3.356946888,0,0,200,0,fixed,14,0,-100,0,0,0,0,200,0,-0.52,0,0,0,-0.05,0,0,200,uniform,10,0.25,0.1,0,0,-0.045597085,0.1,0.23,0.1,0,0,-1.449038043,0,0,-1.449038043,1,0,0,-1.107357579,0,0,-1.107357579,200,agegapry,30,20,20,any,yes,10,amount,simpact-cyan-2016-10-15-07-58-37_9000_yUJI3FJB-interventionconfig_%.txt,yes,"1,2,3,4","27.0,30.0,33.0,36.0",0.01,0.7,"200,350",0.16666,0.5,"0.25,0.25",1325,-0.49,0,65,5,1,-1,Inf,#NAME?,3.222606077,1.605148833,normal,Inf,#NAME?,3.946337746,1.587869288,normal,0.5,fixed,uniform,100,0,uniform,1300,700,0.609072851,53.98056522,gamma,0,0,fixed,0,fixed,1000000000,8,4,1,0.33,1,binormalsymm,no,logdist2d,10,7,12,20,20,0.2,80000,500,500,40,no,-1,1,1,-1.0352239,-89.339994,0.4948478,0,0,1.609437912,-0.112661313,-0.01737873,7.709364133,6.853,9.713,0,0.0625,0.277777778,0,0.4
